"EnrichmentMap::Colouring (scat_d_en)","EnrichmentMap::ES (scat_d_en)","EnrichmentMap::fdr_qvalue (scat_d_en)","EnrichmentMap::fwer_qvalue (scat_d_en)","EnrichmentMap::Genes","EnrichmentMap::GS_DESCR","EnrichmentMap::gs_size","EnrichmentMap::GS_Type","EnrichmentMap::Name","EnrichmentMap::NES (scat_d_en)","EnrichmentMap::pvalue (scat_d_en)","MCODE::Clusters (1)","MCODE::Node Status (1)","MCODE::Score (1)","name","selected","shared name"
"0.9999999997207014",,"2.7929860679501496E-10",,"TRF|EMILIN1|CCL19|LTA|PTN|TIMP1|CCL5|COL3A1|IFI30|SFRP2|CLU|FN1|MMP2|IL11RA1|CTHRC1|SERPINB1A|ACE|EFEMP2|HPSE|FAP|TSLP|LOXL2|ADAM17|CD40|IL4RA|SFRP4|LIPG|ECM1|SORL1|FST|HMGB2|CLEC11A|APOE|HYAL1|FGF18|WNT2|NAMPT|SERPINF1|FGF7|OGN|DPP4|CALR|SDCBP|ANG|THPO|SPARC|EDN1","cell population proliferation","47","ENR","GO:0008283","1.0","2.7929860679501496E-10","Cluster 4","Clustered","71.32472748135399","GO:0008283","false","GO:0008283"
"0.9789837231127104",,"0.021016276887289544",,"CCL21A|CCL19","response to prostaglandin E","2","ENR","GO:0034695","1.0","0.021016276887289544","Cluster 1","Clustered","96.76886792452831","GO:0034695","false","GO:0034695"
"0.9688228671821421",,"0.03117713281785799",,"CCL21A|CCL19","response to prostaglandin","2","ENR","GO:0034694","1.0","0.03117713281785799","Cluster 1","Clustered","96.76886792452831","GO:0034694","false","GO:0034694"
"0.9999983860586656",,"1.6139413344044317E-6",,"TRF|FLT3L|CCL19|LAG3|JAM3|PTN|CCL5|PGLYRP2|SFRP2|ST3GAL1|MFAP5|IL11RA1|ACE|PGLYRP1|ADAM17|IL4RA|TNFAIP6|LRRC17|FST|LOXL3|HMGB2|PRXL2A|NINJ1|IL15RA|FBN1|DPP4|FGL2|THPO|C1QC","hemopoiesis","29","ENR","GO:0030097","1.0","1.6139413344044317E-6","Cluster 7","Clustered","36.48843663274746","GO:0030097","false","GO:0030097"
"0.999999999999998",,"1.984381224960447E-15",,"CCL21A|CCL19|LTA|CCL22|CNP|CXCL13|GZMA|NPC2|CCL5|AMY1|PGLYRP2|CCL6|C3|CLU|CCL9|SERPINB1A|C1QA|ACE|CCL8|PGLYRP1|LY86|TSLP|ADAM17|CD40|IL4RA|HP|GSDMD|CD14|HMGB2|APOE|HYAL1|ADAMTS4|RNASE6|DPP4|SPON2|FGL2|SSC5D|CFP|ANG|CFD|RNASET2B|EDN1|LYZ2|C1QB|C1QC|TRF|WFDC21|EMILIN1|LAG3|C1RL|CXCL12|CHID1|C1QBP|CALR","response to other organism","54","ENR","GO:0051707","1.0","1.984381224960447E-15","Cluster 1","Clustered","97.59746079163556","GO:0051707","false","GO:0051707"
"0.9999999863333695",,"1.3666630505117309E-8",,"TRF|FLT3L|CCL19|LTA|CXCL12|PTN|TIMP1|CCL5|SFRP2|CLU|FN1|MMP2|IL11RA1|CTHRC1|HPSE|TSLP|ADAM17|CD40|ECM1|HMGB2|CLEC11A|HYAL1|FGF18|WNT2|NAMPT|FGF7|DPP4|CALR|YBX1|SDCBP|ANG|THPO|EDN1","positive regulation of cell population proliferation","33","ENR","GO:0008284","1.0","1.3666630505117309E-8","Cluster 4","Clustered","68.59567901234568","GO:0008284","false","GO:0008284"
"0.9918586562062174",,"0.008141343793782625",,"CCL21A|FLT3L|CCL19|CXCL12|CHL1|TIMP1|CCL5|SFRP2|CLU|ST3GAL1|FN1|FSTL1|TSLP|ADAM17|SORL1|CTSB|HMGB2|APOE|SPP1|SERPINF1|HSP90AB1|YBX1|GPI1|PPT1|EDN1|HDGF","negative regulation of cell death","26","ENR","GO:0060548","1.0","0.008141343793782625","Cluster 1","Clustered","92.07920792079207","GO:0060548","false","GO:0060548"
"0.9998504538697784",,"1.4954613022156868E-4",,"CCL21A|LTA|CXCL13","lymph node development","3","ENR","GO:0048535","1.0","1.4954613022156868E-4","Cluster 1","Clustered","83.48247978436657","GO:0048535","false","GO:0048535"
"0.9999999507338945",,"4.926610555571223E-8",,"TRF|CCL21A|FLT3L|CCL19|LAG3|LTA|CXCL13|JAM3|PTN|CCL5|PGLYRP2|SFRP2|ST3GAL1|MFAP5|IL11RA1|ACE|PGLYRP1|ADAM17|IL4RA|TNFAIP6|LRRC17|FST|LOXL3|HMGB2|PRXL2A|NINJ1|IL15RA|FBN1|DPP4|FGL2|THPO|C1QC","hematopoietic or lymphoid organ development","32","ENR","GO:0048534","1.0","4.926610555571223E-8","Cluster 4","Clustered","70.84648648648648","GO:0048534","false","GO:0048534"
"0.9933223061398164",,"0.006677693860183614",,"CCL21A|CCL19","immunological synapse formation","2","ENR","GO:0001771","1.0","0.006677693860183614","Cluster 1","Clustered","96.76886792452831","GO:0001771","false","GO:0001771"
"0.9999999999964361",,"3.563926417997251E-12",,"PLAT|CCL21A|DCN|IL22RA2|CCL19|CCL22|CXCL13|IL1R2|NUCB2|CCL5|CCL6|FN1|CTSS|IL11RA1|CCL9|FSTL1|ACE|CCL8|PCOLCE|ADAMTS12|LY86|TSLP|ADAM17|CD40|IL4RA|TNFAIP6|ECM1|CD14|CTSB|ADAM23|HMGB2|HYAL1|C1QTNF12|GREM2|CLEC3B|SERPINF1|SPON2|YBX1|EDN1|EMILIN1|CXCL12|COL1A2|COL3A1|COL1A1|SFRP2|MMP2|COL5A2|SFRP4|SORL1|FST|FGF18|WNT2|SPP1|FGF7|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|THPO|SPARC|ASPN|CD63","cellular response to organic substance","63","ENR","GO:0071310","1.0","3.563926417997251E-12","Cluster 1","Clustered","90.64449371766445","GO:0071310","false","GO:0071310"
"0.9914871859046028",,"0.008512814095397211",,"CCL21A|CCL19","establishment of lymphocyte polarity","2","ENR","GO:0001767","1.0","0.008512814095397211","Cluster 1","Clustered","96.76886792452831","GO:0001767","false","GO:0001767"
"0.999999967621886",,"3.237811401164345E-8",,"CCL21A|ADAM17|CCL19|CCL22|ECM1|CXCL12|CXCL13|C1QBP|CCL5|CCL6|PLA2G7|NINJ1|CCL9|CALR|CCL8","mononuclear cell migration","15","ENR","GO:0071674","1.0","3.237811401164345E-8","Cluster 1","Clustered","99.53309352517985","GO:0071674","false","GO:0071674"
"0.999999996403607",,"3.5963929286496573E-9",,"DCN|EMILIN1|NAXE|CXCL12|JAM3|PTN|CCL5|SFRP2|C3|FN1|MMP2|ACE|HPSE|FAP|MMP19|LOXL2|CD40|ECM1|HYAL1|FGF18|SERPINF1|NINJ1|ANG|SPARC|EDN1","angiogenesis","25","ENR","GO:0001525","1.0","3.5963929286496573E-9","Cluster 2","Clustered","54.05536568694463","GO:0001525","false","GO:0001525"
"0.9914871859046028",,"0.008512814095397211",,"CCL21A|CCL19","establishment of T cell polarity","2","ENR","GO:0001768","1.0","0.008512814095397211","Cluster 1","Clustered","96.76886792452831","GO:0001768","false","GO:0001768"
"0.9997145899040815",,"2.8541009591851965E-4",,"CCL21A|PLA2G7|ADAM17|CALR|CXCL12|CXCL13|C1QBP|CCL5","positive regulation of mononuclear cell migration","8","ENR","GO:0071677","1.0","2.8541009591851965E-4","Cluster 4","Clustered","66.09278350515464","GO:0071677","false","GO:0071677"
"0.9999076285220093",,"9.237147799070524E-5",,"CCL21A|PLA2G7|ADAM17|NINJ1|CALR|ECM1|CXCL12|CXCL13|C1QBP|CCL5","regulation of mononuclear cell migration","10","ENR","GO:0071675","1.0","9.237147799070524E-5","Cluster 4","Clustered","67.08891928864568","GO:0071675","false","GO:0071675"
"0.9996719476367847",,"3.280523632153088E-4",,"ADAM17|EMILIN1|FBN1|HSP90AB1|SDCBP|COL1A2|COL3A1|ASPN|COL1A1|EDN1|WNT2|CLEC3B","response to transforming growth factor beta","12","ENR","GO:0071559","1.0","3.280523632153088E-4","Cluster 3","Clustered","41.83030303030303","GO:0071559","false","GO:0071559"
"0.996450823663315",,"0.0035491763366849987",,"COL1A2|COL3A1|COL1A1","Dysregulated miRNA targeting in insulin/PI3K-AKT signaling","3","ENR","WP:WP3855","1.0","0.0035491763366849987","Cluster 6","Clustered","27.024590163934423","WP:WP3855","false","WP:WP3855"
"0.9706546688870801",,"0.029345331112919978",,"CCL21A|CCL19","T cell costimulation","2","ENR","GO:0031295","1.0","0.029345331112919978","Cluster 1","Clustered","96.76886792452831","GO:0031295","false","GO:0031295"
"0.9999999799745768",,"2.0025423183006496E-8",,"ADAM17|DCN|EMILIN1|SFRP4|TNFAIP6|CXCL13|SORL1|FST|SFRP2|FGF18|GREM2|FBN1|HSP90AB1|FSTL1|SDCBP|ADAMTS12|ASPN|CD63","regulation of cellular response to growth factor stimulus","18","ENR","GO:0090287","1.0","2.0025423183006496E-8","Cluster 3","Clustered","46.14156079854809","GO:0090287","false","GO:0090287"
"0.9669357636099465",,"0.03306423639005357",,"CCL21A|CCL19","lymphocyte costimulation","2","ENR","GO:0031294","1.0","0.03306423639005357","Cluster 1","Clustered","96.76886792452831","GO:0031294","false","GO:0031294"
"0.9998979798123757",,"1.0202018762429765E-4",,"DCN|EMILIN1|FBN1|TNFAIP6|CXCL13|SORL1|ADAMTS12|SFRP2|GREM2","negative regulation of cellular response to growth factor stimulus","9","ENR","GO:0090288","1.0","1.0202018762429765E-4","Cluster 3","Clustered","43.55345911949685","GO:0090288","false","GO:0090288"
"0.9996843083841608",,"3.156916158391901E-4",,"CCL21A|CCL19|DPP4|TNFAIP6|JAM3|C1QBP|EDN1","regulation of neutrophil migration","7","ENR","GO:1902622","1.0","3.156916158391901E-4","Cluster 1","Clustered","85.0","GO:1902622","false","GO:1902622"
"0.95445248478506",,"0.045547515214940035",,"CCL21A|CCL19","positive regulation of neutrophil migration","2","ENR","GO:1902624","1.0","0.045547515214940035","Cluster 1","Clustered","96.76886792452831","GO:1902624","false","GO:1902624"
"0.9995341534184833",,"4.658465815166666E-4",,"SORL1|APOE|CLU","neurofibrillary tangle assembly","3","ENR","GO:1902988","1.0","4.658465815166666E-4","Cluster 3","Clustered","50.73672316384181","GO:1902988","false","GO:1902988"
"0.9999299805606326",,"7.00194393674006E-5",,"PLAT|CCL21A|EMILIN1|FLT3L|CCL19|LAG3|CXCL12|TIMP1|CCL5|PGLYRP2|CD48|CLU|ST3GAL1|FN1|MILR1|IL11RA1|CST7|C1QA|PGLYRP1|TSLP|ADAM17|CD40|IL4RA|LOXL3|APOE|NAMPT|IL15RA|DPP4|FGL2|KARS","cell activation","30","ENR","GO:0001775","1.0","7.00194393674006E-5","Cluster 2","Clustered","62.64047410008779","GO:0001775","false","GO:0001775"
"0.9999990617578428",,"9.382421571688518E-7",,"FLT3L|CCL19|IL4RA|LAG3|TNFAIP6|PTN|LRRC17|LOXL3|CCL5|HMGB2|PGLYRP2|PRXL2A|NINJ1|IL15RA|FBN1|FGL2|PGLYRP1|THPO|C1QC","regulation of hemopoiesis","19","ENR","GO:1903706","1.0","9.382421571688518E-7","Cluster 7","Clustered","36.71497584541063","GO:1903706","false","GO:1903706"
"0.9999741805354458",,"2.5819464554202708E-5",,"FBN1|IL4RA|LAG3|TNFAIP6|FGL2|LRRC17|PGLYRP1|LOXL3|PGLYRP2|C1QC","negative regulation of hemopoiesis","10","ENR","GO:1903707","1.0","2.5819464554202708E-5","Cluster 7","Clustered","35.80566801619433","GO:1903707","false","GO:1903707"
"0.994156590433515",,"0.005843409566484951",,"CCL21A|CCL19","regulation of dendritic cell apoptotic process","2","ENR","GO:2000668","1.0","0.005843409566484951","Cluster 1","Clustered","96.76886792452831","GO:2000668","false","GO:2000668"
"0.9998328988382295",,"1.6710116177049713E-4",,"CCL21A|CCL19","regulation of dendritic cell dendrite assembly","2","ENR","GO:2000547","1.0","1.6710116177049713E-4","Cluster 1","Clustered","96.76886792452831","GO:2000547","false","GO:2000547"
"0.9969382707085908",,"0.003061729291409254",,"CCL21A|CCL19","negative regulation of dendritic cell apoptotic process","2","ENR","GO:2000669","1.0","0.003061729291409254","Cluster 1","Clustered","96.76886792452831","GO:2000669","false","GO:2000669"
"0.9907604697915342",,"0.00923953020846575",,"IL15RA|IL11RA1|FLT3L|PGLYRP1|PGLYRP2","natural killer cell differentiation","5","ENR","GO:0001779","1.0","0.00923953020846575","Cluster 7","Clustered","34.0","GO:0001779","false","GO:0001779"
"0.9999999907731968",,"9.226803201029685E-9",,"CCL21A|IL22RA2|CCL19|LTA|CCL22|CXCL13|IL1R2|PTN|TIMP1|CCL5|CCL6|C3|CLU|FN1|PLA2G7|CTSS|CCL9|ACE|CCL8|PGLYRP1|HPSE|ADAMTS12|LY86|TSLP|IL16|ADAM17|CD40|IL4RA|TNFAIP6|ECM1|HP|GSDMD|CD14|LOXL3|HMGB2|APOE|HYAL1|C1QTNF12|NAMPT|ABCD1|SERPINF1|NINJ1|DPP4|SPON2|CFD|EDN1|TRF|EMILIN1|LAG3|CXCL12|JAM3|COL1A2|POSTN|COL3A1|COL1A1|SFRP2|OLFML2B|MMP2|COL4A5|ADAMTS14|COL5A2|LAMA2|LAMB1|SFRP4|SORL1|FST|PRXL2A|FGF18|WNT2|SPP1|CHSY1|FGF7|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|BMP1|GPI1|THPO|SPARC|ASPN|FABP5|CPE|SRGN|CD63|PLAT|DCN|FLT3L|GZMA|CHL1|NUCB2|CD48|MILR1|IL11RA1|CTHRC1|IGFBP6|FSTL1|PCSK5|CPZ|MMP3|PCOLCE|ANGPTL8|DHH|CTSB|ADAM23|ANGPTL1|CLEC11A|DKK2|SEMA3B|GREM2|CLEC3B|GPX3|OGN|PON3|YBX1","cellular response to stimulus","116","ENR","GO:0051716","1.0","9.226803201029685E-9","Cluster 1","Clustered","89.22884283246978","GO:0051716","false","GO:0051716"
"1.0",,"7.282492679292284E-27",,"EMILIN1|COL1A2|POSTN|COL3A1|COL1A1|SFRP2|LUM|FN1|OLFML2B|MMP2|COL4A5|CTSS|AEBP1|COL14A1|ADAMTSL1|ELN|ADAMTS15|VWA1|EFEMP2|ADAMTS14|FAP|ADAMTS12|MMP19|GFOD2|LOXL2|COL5A2|VTN|COL5A1|LAMA2|ADAMTS2|LAMB1|LOXL3|ADAMTS4|DPP4","extracellular matrix organization","34","ENR","GO:0030198","1.0","7.282492679292284E-27","Cluster 8","Clustered","33.0","GO:0030198","false","GO:0030198"
"1.0",,"1.903198977177667E-18",,"COL5A1|EMILIN1|ADAMTS2|COL1A2|LOXL3|COL3A1|COL1A1|SFRP2|LUM|AEBP1|COL14A1|EFEMP2|ADAMTS14|ADAMTS12|LOXL2|COL5A2","collagen fibril organization","16","ENR","GO:0030199","1.0","1.903198977177667E-18","Cluster 6","Seed","31.0","GO:0030199","false","GO:0030199"
"0.9932930585381604",,"0.006706941461839626",,"CCL21A|CD40|EMILIN1|FLT3L|CCL19|IL4RA|LAG3|LOXL3|CCL5|PGLYRP2|APOE|FN1|MILR1|IL15RA|CST7|DPP4|FGL2|PGLYRP1|KARS|TSLP","regulation of cell activation","20","ENR","GO:0050865","1.0","0.006706941461839626","Cluster 4","Clustered","65.94320987654321","GO:0050865","false","GO:0050865"
"0.9913625875911971",,"0.008637412408802852",,"MILR1|EMILIN1|CST7|IL4RA|LAG3|FGL2|PGLYRP1|LOXL3|PGLYRP2|APOE","negative regulation of cell activation","10","ENR","GO:0050866","1.0","0.008637412408802852","Cluster 7","Clustered","35.575471698113205","GO:0050866","false","GO:0050866"
"0.999966909793876",,"3.30902061239216E-5",,"CCL21A|CCL19|CCL22|CXCL13|CCL5","Chemokine receptors bind chemokines","5","ENR","REAC:R-MMU-380108","1.0","3.30902061239216E-5","Cluster 1","Clustered","94.87079054215428","REAC:R-MMU-380108","false","REAC:R-MMU-380108"
"0.9999999902902968",,"9.709703109221671E-9",,"ADAM17|DCN|CD40|CXCL12|CXCL13|PTN|APOE|HYAL1|FGF18|SERPINF1|FGF7|DPP4|CALR|FSTL1|GPI1|FAP|SPARC|LOXL2|CD63","epithelium migration","19","ENR","GO:0090132","1.0","9.709703109221671E-9","Cluster 2","Clustered","56.18279569892473","GO:0090132","false","GO:0090132"
"0.9999999865033359",,"1.3496664087655127E-8",,"ADAM17|DCN|CD40|CXCL12|CXCL13|PTN|APOE|HYAL1|FGF18|SERPINF1|FGF7|DPP4|CALR|FSTL1|GPI1|FAP|SPARC|LOXL2|CD63","tissue migration","19","ENR","GO:0090130","1.0","1.3496664087655127E-8","Cluster 2","Clustered","56.18279569892473","GO:0090130","false","GO:0090130"
"1.0",,"3.8289982082587273E-17",,"CCL21A|FLT3L|CCL19|LTA|CXCL13|PTN|CCL5|PGLYRP2|C3|CD48|FN1|CD5L|PLA2G7|MILR1|CST7|SERPINB1A|C1QA|PGLYRP1|TSLP|ORM1|ORM3|ADAM17|CD40|IL4RA|TNFAIP6|ECM1|CD14|LOXL3|HMGB2|APOE|NINJ1|DPP4|SPON2|FGL2|CFP|CFD|EDN1|KARS|C1QB|C1QC|EMILIN1|LAG3|C1RL|CXCL12|JAM3|C1QBP|COL3A1|LRRC17|PRXL2A|IL15RA|FBN1|CALR|GPI1|THPO","regulation of immune system process","54","ENR","GO:0002682","1.0","3.8289982082587273E-17","Cluster 1","Clustered","83.84204851752021","GO:0002682","false","GO:0002682"
"0.9998750707074207",,"1.249292925793706E-4",,"CCL21A|EMILIN1|IL4RA|LAG3|TNFAIP6|CXCL12|LRRC17|LOXL3|COL3A1|PGLYRP2|MILR1|CST7|FBN1|DPP4|FGL2|PGLYRP1|C1QC","negative regulation of immune system process","17","ENR","GO:0002683","1.0","1.249292925793706E-4","Cluster 7","Clustered","36.6949494949495","GO:0002683","false","GO:0002683"
"0.9999260902762203",,"7.39097237797898E-5",,"CCL21A|CCL19|LTA|PON1|CXCL13|COL1A2|TIMP1|POSTN|CCL5|COL3A1|COL1A1","response to oxygen-containing compound","11","ENR","GO:1901700","1.0","7.39097237797898E-5","Cluster 4","Clustered","69.97261345852895","GO:1901700","false","GO:1901700"
"0.9999999830413919",,"1.6958608050909295E-8",,"CCL21A|FLT3L|CCL19|LAG3|LTA|C1RL|CXCL12|CXCL13|JAM3|PTN|C1QBP|CCL5|C3|CD5L|PLA2G7|C1QA|TSLP|ADAM17|CD40|IL4RA|HMGB2|NINJ1|IL15RA|DPP4|SPON2|CALR|CFP|GPI1|CFD|EDN1|KARS|C1QB|C1QC","positive regulation of immune system process","33","ENR","GO:0002684","1.0","1.6958608050909295E-8","Cluster 1","Clustered","84.81207920792079","GO:0002684","false","GO:0002684"
"0.9999999936587948",,"6.3412052212196125E-9",,"CCL21A|ADAM17|EMILIN1|CCL19|TNFAIP6|ECM1|CXCL12|CXCL13|JAM3|PTN|C1QBP|CCL5|PLA2G7|NINJ1|DPP4|CALR|EDN1","regulation of leukocyte migration","17","ENR","GO:0002685","1.0","6.3412052212196125E-9","Cluster 1","Clustered","92.28685714285714","GO:0002685","false","GO:0002685"
"0.9967666688901795",,"0.0032333311098205137",,"CCL21A|EMILIN1|FLT3L|CCL19|LTA|CXCL12|GZMA|CHL1|PTN|C1QBP|TIMP1|CCL5|SFRP2|CLU|ST3GAL1|FN1|MMP2|CD5L|FSTL1|ACE|PGLYRP1|FAP|TSLP|CTSD|ADAM17|CD40|SFRP4|HMGB2|APOE|SPP1|HSP90AB1|YBX1|GPI1|PPT1|EDN1|SRGN|HDGF","apoptotic process","37","ENR","GO:0006915","1.0","0.0032333311098205137","Cluster 1","Clustered","92.18970297029703","GO:0006915","false","GO:0006915"
"0.9999999840738171",,"1.592618294647725E-8",,"DCN|EMILIN1|NAXE|CXCL12|JAM3|PTN|CCL5|COL3A1|SFRP2|C3|FN1|MMP2|CTHRC1|ACE|EFEMP2|HPSE|FAP|ADAMTS12|MMP19|LOXL2|CD40|ECM1|APOE|HYAL1|FGF18|WNT2|SERPINF1|NINJ1|ANG|SPARC|EDN1","tube morphogenesis","31","ENR","GO:0035239","1.0","1.592618294647725E-8","Cluster 2","Clustered","54.61473547549497","GO:0035239","false","GO:0035239"
"0.999999999999999",,"9.716225093103375E-16",,"PLAT|CCL21A|DCN|IL22RA2|CCL19|CCL22|CXCL13|IL1R2|PTN|NUCB2|CCL5|CCL6|FN1|PLA2G7|CTSS|IL11RA1|CCL9|FSTL1|ACE|CCL8|PCOLCE|ADAMTS12|LY86|TSLP|IL16|ADAM17|CD40|IL4RA|TNFAIP6|ECM1|HP|CD14|CTSB|ADAM23|HMGB2|APOE|HYAL1|C1QTNF12|GREM2|CLEC3B|ABCD1|SERPINF1|GPX3|NINJ1|DPP4|PON3|SPON2|YBX1|EDN1|TRF|EMILIN1|CXCL12|JAM3|C1QBP|COL1A2|POSTN|COL3A1|COL1A1|SFRP2|MMP2|COL5A2|SFRP4|SORL1|FST|PRXL2A|FGF18|WNT2|SPP1|FGF7|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|THPO|SPARC|ASPN|CD63","cellular response to chemical stimulus","78","ENR","GO:0070887","1.0","9.716225093103375E-16","Cluster 1","Clustered","89.76774193548387","GO:0070887","false","GO:0070887"
"0.9741523179803201",,"0.02584768201967992",,"CCL21A|CCL19","positive regulation of neutrophil chemotaxis","2","ENR","GO:0090023","1.0","0.02584768201967992","Cluster 1","Clustered","96.76886792452831","GO:0090023","false","GO:0090023"
"0.9999604730408306",,"3.952695916938535E-5",,"CCL21A|CCL19|DPP4|TNFAIP6|JAM3|C1QBP|EDN1","regulation of neutrophil chemotaxis","7","ENR","GO:0090022","1.0","3.952695916938535E-5","Cluster 1","Clustered","85.0","GO:0090022","false","GO:0090022"
"0.9999989575387369",,"1.0424612631114536E-6",,"CCL21A|PLA2G7|ADAM17|CCL19|CALR|CXCL12|CXCL13|PTN|C1QBP|CCL5|EDN1","positive regulation of leukocyte chemotaxis","11","ENR","GO:0002690","1.0","1.0424612631114536E-6","Cluster 1","Clustered","94.76281613123719","GO:0002690","false","GO:0002690"
"0.9671053292047636",,"0.03289467079523646",,"CCL21A|CD40|FLT3L|CCL19|IL4RA|LAG3|LOXL3|CCL5|PGLYRP2|FN1|MILR1|IL15RA|CST7|DPP4|FGL2|PGLYRP1|KARS|TSLP","regulation of leukocyte activation","18","ENR","GO:0002694","1.0","0.03289467079523646","Cluster 4","Clustered","66.0632911392405","GO:0002694","false","GO:0002694"
"0.999991844473413",,"8.155526586954425E-6",,"CCL21A|PLA2G7|ADAM17|CCL19|CALR|CXCL12|CXCL13|JAM3|PTN|C1QBP|CCL5|EDN1","positive regulation of leukocyte migration","12","ENR","GO:0002687","1.0","8.155526586954425E-6","Cluster 1","Clustered","92.08109719737627","GO:0002687","false","GO:0002687"
"0.9999999998094715",,"1.9052844405456757E-10",,"CCL21A|ADAM17|CCL19|TNFAIP6|CXCL12|CXCL13|JAM3|PTN|C1QBP|CCL5|PLA2G7|NINJ1|DPP4|CALR|EDN1","regulation of leukocyte chemotaxis","15","ENR","GO:0002688","1.0","1.9052844405456757E-10","Cluster 1","Clustered","92.30632258064516","GO:0002688","false","GO:0002688"
"1.0",,"8.390069383560311E-19",,"CCL21A|DCN|FLT3L|CCL19|NAXE|LTA|CNP|CXCL13|CHL1|PTN|TIMP1|CCL5|PGLYRP2|C3|CLU|ST3GAL1|FN1|MFAP5|IL11RA1|CTHRC1|CST7|IGSF10|C1QA|ACE|PCSK5|PGLYRP1|HPSE|ADAMTS12|ADAM17|DHH|CD40|IL4RA|TNFAIP6|ECM1|HP|LOXL3|HMGB2|APOE|HYAL1|SEMA3B|ABCD1|SERPINF1|NINJ1|DPP4|MFAP2|FGL2|HAPLN4|ANG|CYB5D2|PPT1|EDN1|C1QC|TRF|EMILIN1|LAG3|CXCL12|JAM3|COL1A2|POSTN|COL3A1|COL1A1|SFRP2|MMP2|COL14A1|ELN|EFEMP2|FAP|MMP19|LOXL2|COL5A2|VTN|COL5A1|LAMA2|ADAMTS2|LAMB1|SFRP4|SORL1|LRRC17|FST|CTSK|PRXL2A|PI16|FGF18|WNT2|SPP1|CHSY1|FGF7|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|BMP1|THPO|SPARC|CPE","system development","96","ENR","GO:0048731","1.0","8.390069383560311E-19","Cluster 1","Clustered","93.15839062897886","GO:0048731","false","GO:0048731"
"0.9951316119577532",,"0.004868388042246726",,"CCL21A|DCN|FLT3L|CCL19|NAXE|CNP|CXCL13|CHL1|PTN|NPC2|CCL5|C3|CLU|FN1|MFAP5|PLA2G7|CTSS|CTHRC1|C1QA|ACE|PCSK5|CCL8|MMP3|ADAMTS12|ACRBP|CTSD|ADAM17|IL4RA|TNFAIP6|GSDMD|CD14|LOXL3|HMGB2|APOE|HYAL1|ABCD1|SERPINF1|NINJ1|ADAMTS4|DPP4|HAPLN4|ANG|PPT1|EDN1|HNRNPA2B1|C1QB|C1QC|TRF|EMILIN1|CXCL12|JAM3|C1QBP|COL1A2|POSTN|COL3A1|COL1A1|SFRP2|LUM|OLFML2B|MMP2|COL4A5|AEBP1|COL14A1|ADAMTSL1|ELN|ADAMTS15|VWA1|EFEMP2|ADAMTS14|FAP|MMP19|GFOD2|LOXL2|COL5A2|VTN|COL5A1|LAMA2|ADAMTS2|LAMB1|SFRP4|LIPG|SORL1|APOC1|PI16|FGF7|IL15RA|HSP90AB1|CALR|SDCBP|SPARC|SRGN|CD63","cellular component organization or biogenesis","92","ENR","GO:0071840","1.0","0.004868388042246726","Cluster 1","Clustered","88.84003635537378","GO:0071840","false","GO:0071840"
"0.9999999993302402",,"6.697598364557291E-10",,"IL16|CCL21A|ADAM17|CCL19|TNFAIP6|CXCL12|CXCL13|JAM3|PTN|C1QBP|CCL5|FGF18|FN1|PLA2G7|NINJ1|DPP4|CALR|EDN1","regulation of chemotaxis","18","ENR","GO:0050920","1.0","6.697598364557291E-10","Cluster 1","Clustered","91.19130199160006","GO:0050920","false","GO:0050920"
"0.9999999862846156",,"1.3715384408257462E-8",,"IL16|CCL21A|PLA2G7|ADAM17|CCL19|CALR|CXCL13|PTN|CCL5|EDN1|FGF18|FN1","positive regulation of chemotaxis","12","ENR","GO:0050921","1.0","1.3715384408257462E-8","Cluster 1","Clustered","94.37354312354312","GO:0050921","false","GO:0050921"
"0.9903151196817938",,"0.009684880318206203",,"CTSD|DPP7|SORL1|GZMA|TIMP1|CTSK|PGLYRP2|APOE|IDE|HYAL1|CLU|MMP2|CTSS|DPP4|HSP90AB1|SERPINB1A|CALR|SDCBP|DNASE1L2|PGLYRP1|HPSE|FAP|RNASET2B|ADAMTS12","macromolecule catabolic process","24","ENR","GO:0009057","1.0","0.009684880318206203","Cluster 9","Clustered","18.31159420289855","GO:0009057","false","GO:0009057"
"0.999984785953085",,"1.5214046914962368E-5",,"ENTPD5|DCN|PON1|CNP|GZMA|PLA1A|TIMP1|PGLYRP2|IDE|CLU|MMP2|PLA2G7|CTSS|SERPINB1A|ACE|PGLYRP1|HPSE|FAP|ADAMTS12|MMP19|CTSD|ADAMTS2|DPP7|LIPG|SORL1|APOC1|CPQ|CTSB|CTSK|APOE|HYAL1|NAMPT|SPP1|ABCD1|ENTPD6|GPX3|DPP4|HSP90AB1|PON3|CALR|YBX1|SDCBP|DNASE1L2|GPI1|RNASET2B|CPE","catabolic process","46","ENR","GO:0009056","1.0","1.5214046914962368E-5","Cluster 9","Clustered","17.57142857142857","GO:0009056","false","GO:0009056"
